user_id,item_id,rating
1465,568,5.0
1466,568,4.0
1467,568,4.0
1468,568,5.0
1469,568,5.0
1470,568,2.0
1471,552,5.0
1471,1183,5.0
1471,741,5.0
1472,741,5.0
1473,741,5.0
1474,741,5.0
1475,741,4.0
1476,741,5.0
1477,744,4.0
1478,744,5.0
1479,744,5.0
1480,744,2.0
1481,744,3.0
1482,744,2.0
1483,744,5.0
1484,749,1.0
1485,749,5.0
1486,749,5.0
1487,751,5.0
1488,751,4.0
1489,751,5.0
1490,751,3.0
1491,751,3.0
1492,751,3.0
1493,753,5.0
1494,753,5.0
1495,753,5.0
1496,753,5.0
1497,755,4.0
1498,759,5.0
1499,759,5.0
1500,759,5.0
1501,759,5.0
1502,763,5.0
1503,765,4.0
1504,765,5.0
1505,766,5.0
1506,774,5.0
1507,775,5.0
1508,776,5.0
1509,776,5.0
1510,776,5.0
1511,776,2.0
1512,776,5.0
1513,776,5.0
1514,779,5.0
1515,788,4.0
1516,788,3.0
1517,788,5.0
1518,788,3.0
1519,788,5.0
1520,788,5.0
1521,788,5.0
1522,791,5.0
1523,791,5.0
1524,794,5.0
1525,794,5.0
1526,794,5.0
1527,794,5.0
1528,794,5.0
1529,794,5.0
1530,794,5.0
1531,799,5.0
1532,800,5.0
1533,800,5.0
1534,800,3.0
1535,800,5.0
1536,800,5.0
1537,800,5.0
1538,800,4.0
1539,808,1.0
1540,808,1.0
1541,808,5.0
1542,808,4.0
1543,808,5.0
1544,808,4.0
1545,808,4.0
1546,808,3.0
1547,809,1.0
1548,809,5.0
1549,809,1.0
1550,809,5.0
1551,809,5.0
1552,809,5.0
1553,809,5.0
1554,809,3.0
1555,810,5.0
1556,1814,4.0
1556,816,5.0
1557,816,4.0
1558,811,5.0
1559,811,5.0
1560,812,5.0
1561,813,5.0
1562,813,5.0
1563,813,5.0
1564,813,5.0
1565,813,5.0
1566,813,5.0
1567,813,1.0
1568,814,5.0
1569,814,1.0
1570,817,5.0
1571,817,5.0
1572,817,5.0
1573,817,5.0
1574,820,3.0
1575,821,5.0
1576,822,5.0
1577,822,5.0
1578,826,3.0
1579,832,4.0
1580,832,5.0
1581,832,5.0
1582,832,5.0
1583,835,4.0
1584,835,5.0
1585,838,5.0
1586,838,5.0
1587,838,5.0
1588,841,5.0
1589,841,4.0
1590,841,3.0
1591,841,5.0
1592,841,3.0
1593,841,5.0
1594,841,4.0
1595,842,5.0
1596,842,5.0
1597,842,5.0
1598,842,5.0
1599,842,5.0
1600,842,5.0
1601,846,5.0
1602,846,5.0
1603,846,5.0
1604,846,1.0
1605,846,4.0
1606,846,5.0
1607,846,5.0
1608,846,5.0
1609,850,5.0
1610,850,5.0
1611,850,5.0
1612,850,5.0
1613,850,5.0
1614,850,5.0
1615,850,3.0
1616,850,1.0
1617,857,5.0
1618,857,5.0
1619,857,4.0
1620,857,5.0
1621,857,5.0
1622,857,5.0
1623,857,5.0
1624,859,5.0
1625,859,4.0
1626,859,4.0
1627,859,5.0
1628,859,4.0
1629,859,4.0
1630,864,5.0
1631,864,5.0
1632,864,3.0
1633,864,5.0
1634,864,5.0
1635,864,5.0
1636,864,5.0
1637,864,5.0
1638,864,5.0
1639,864,2.0
1640,864,4.0
1641,866,5.0
1642,867,5.0
1643,867,5.0
1644,867,3.0
1645,867,1.0
1646,867,4.0
1647,867,5.0
1648,867,5.0
1649,867,3.0
1650,868,5.0
1651,868,5.0
1652,868,5.0
1653,868,5.0
1654,868,5.0
1655,868,5.0
1656,868,5.0
1657,868,5.0
1658,869,5.0
1659,869,3.0
1660,782,5.0
1661,782,5.0
1662,782,5.0
1663,782,5.0
1664,782,5.0
1665,782,5.0
1666,782,5.0
1667,782,5.0
1668,877,5.0
1669,877,5.0
1670,877,5.0
1671,878,5.0
1672,769,2.0
1673,769,3.0
1674,769,5.0
1675,769,5.0
1676,769,1.0
1677,769,5.0
1678,769,5.0
1679,882,3.0
1680,882,3.0
1681,882,3.0
1682,882,4.0
1683,882,5.0
1684,882,5.0
1685,882,3.0
1686,884,5.0
1687,884,5.0
1688,885,5.0
1689,887,5.0
1690,784,5.0
1691,784,5.0
1692,784,1.0
1693,784,5.0
1694,784,5.0
1695,784,5.0
1696,784,5.0
1697,784,5.0
1698,890,5.0
1699,890,5.0
1700,890,5.0
1701,896,1.0
1702,896,5.0
1703,895,4.0
1704,895,4.0
1705,895,4.0
1706,902,5.0
1707,902,5.0
1708,908,5.0
1709,908,5.0
1710,908,5.0
1711,908,5.0
1712,908,5.0
1713,908,5.0
1714,908,5.0
1715,908,2.0
1716,909,5.0
1717,909,3.0
1718,911,4.0
1719,911,5.0
1720,911,5.0
1721,911,5.0
1722,911,5.0
1723,911,4.0
1724,916,5.0
1725,916,5.0
1726,916,5.0
1727,916,5.0
1728,916,5.0
1729,916,5.0
1730,916,5.0
1731,916,5.0
1732,919,5.0
1733,919,5.0
1734,919,5.0
1735,921,5.0
1736,903,1.0
1737,904,5.0
1738,904,5.0
1739,904,5.0
1740,925,4.0
1741,925,5.0
1742,927,1.0
1743,927,3.0
1744,927,3.0
1745,927,4.0
1746,927,5.0
1747,927,5.0
1748,927,4.0
1749,928,5.0
1750,930,4.0
1751,930,3.0
1752,930,5.0
1753,930,1.0
1754,930,5.0
1755,930,4.0
1756,930,1.0
1757,930,5.0
1758,932,4.0
1759,932,5.0
1760,932,5.0
1761,932,5.0
1762,932,4.0
1763,934,5.0
1764,934,1.0
1765,934,1.0
1766,1701,5.0
1766,936,4.0
1767,936,4.0
1768,936,3.0
1769,936,5.0
1770,936,5.0
1771,936,5.0
1772,936,5.0
1773,936,4.0
1774,937,5.0
1775,937,5.0
1776,937,5.0
1777,937,4.0
1778,937,5.0
1779,937,4.0
1780,905,5.0
1781,905,5.0
1782,905,5.0
1783,905,5.0
1784,905,5.0
1785,905,5.0
1786,905,5.0
1787,905,5.0
1788,1277,4.0
1788,209,4.0
1788,938,4.0
1789,938,5.0
1790,938,4.0
1791,938,5.0
1792,938,5.0
1793,938,5.0
1794,938,3.0
1795,906,5.0
1796,906,5.0
1797,906,5.0
1798,906,5.0
1799,906,5.0
1800,906,5.0
1801,906,5.0
1802,942,1.0
1803,942,5.0
1804,943,5.0
1805,943,5.0
1806,943,5.0
1807,943,4.0
1808,943,5.0
1809,943,5.0
1810,945,5.0
1811,945,4.0
1812,945,4.0
1813,945,3.0
1814,945,2.0
1815,945,5.0
1816,945,5.0
1817,945,1.0
1818,946,5.0
1819,946,4.0
1820,946,5.0
1821,946,5.0
1822,946,5.0
1823,946,3.0
1824,946,5.0
1825,946,5.0
1826,947,5.0
1827,947,5.0
1828,947,5.0
1829,947,4.0
1830,947,3.0
1831,947,5.0
1832,947,5.0
1833,952,5.0
1834,952,5.0
1835,952,5.0
1836,952,1.0
1837,952,3.0
1838,952,5.0
1839,952,5.0
1840,959,5.0
1841,959,4.0
1842,959,5.0
1843,959,4.0
1844,959,4.0
1845,960,5.0
1846,960,3.0
1847,961,5.0
1848,961,5.0
1849,961,5.0
1850,961,3.0
1851,961,5.0
1852,964,5.0
1853,964,4.0
1854,964,5.0
1855,966,5.0
1856,967,5.0
1857,968,5.0
1858,968,1.0
1859,968,5.0
1860,968,5.0
1861,968,4.0
1862,968,4.0
1863,968,5.0
1864,968,1.0
1865,969,4.0
1866,969,5.0
1867,969,5.0
1868,969,5.0
1869,969,5.0
1870,969,5.0
1871,976,5.0
1872,978,3.0
1873,978,4.0
1874,978,3.0
1875,978,5.0
1876,978,5.0
1877,978,4.0
1878,978,5.0
1879,980,4.0
1880,983,4.0
1881,983,5.0
1882,983,1.0
1883,983,4.0
1884,983,5.0
1885,983,3.0
1886,984,4.0
1887,984,5.0
1888,984,2.0
1889,984,5.0
1890,984,4.0
1891,984,3.0
1892,984,4.0
1893,986,4.0
1894,989,4.0
1895,989,1.0
1896,989,5.0
1897,989,5.0
1898,1488,5.0
1899,1488,5.0
1900,1488,5.0
1901,1488,4.0
1902,1488,5.0
1903,1488,5.0
1904,994,5.0
1905,994,5.0
1906,994,5.0
1907,994,1.0
1908,994,3.0
1909,994,4.0
1910,994,4.0
1911,994,5.0
1912,995,5.0
1913,998,5.0
1914,1002,4.0
1915,1002,4.0
1916,1002,5.0
1917,1002,4.0
1918,1002,5.0
1919,1002,5.0
1920,1002,5.0
1921,1003,5.0
1922,1003,5.0
1923,1003,5.0
1924,1005,5.0
1925,1005,5.0
1926,1005,4.0
1927,1006,5.0
1928,1006,5.0
1929,1026,4.0
1929,1505,4.0
1929,1006,5.0
1930,1006,5.0
1931,1006,5.0
1932,1006,3.0
1933,1006,5.0
1934,1006,4.0
1935,1009,2.0
1936,1009,5.0
1937,1009,3.0
1938,1009,5.0
1939,1009,5.0
1940,1826,4.0
1940,1011,3.0
1941,1011,5.0
1942,1011,1.0
1943,1015,5.0
1944,1016,5.0
1945,1016,5.0
1946,1016,5.0
1947,1016,1.0
1948,1016,3.0
1949,1016,5.0
1950,1016,5.0
1951,1018,5.0
1952,1018,1.0
1953,1018,5.0
1954,1020,5.0
1955,1020,5.0
1956,1020,5.0
1957,1020,5.0
1958,1020,5.0
1959,1020,5.0
1960,1020,1.0
1961,1025,5.0
1962,1025,5.0
1963,1025,5.0
1964,1025,5.0
1965,1024,4.0
1966,1024,3.0
1967,1024,5.0
1968,1505,4.0
1968,1684,5.0
1968,1026,3.0
1969,1026,5.0
1970,1026,5.0
1971,1026,5.0
1972,1026,5.0
1973,1026,5.0
1974,1026,5.0
1975,1026,5.0
1976,1026,5.0
1977,1737,4.0
1977,1791,4.0
1977,1030,4.0
1978,1030,5.0
1979,1030,5.0
1980,1030,5.0
1981,1030,3.0
1982,1030,5.0
1983,1030,4.0
1984,1032,4.0
1985,1032,5.0
1986,1032,5.0
1987,1032,5.0
1988,1032,2.0
1989,1032,5.0
1990,1032,1.0
1991,1032,1.0
1992,1033,5.0
1993,1033,5.0
1994,1791,4.0
1994,1033,5.0
1995,1033,5.0
1996,1033,5.0
1997,1033,5.0
1998,1033,5.0
1999,1035,5.0
2000,1035,4.0
2001,1037,4.0
2002,1037,5.0
2003,1037,5.0
2004,1037,5.0
2005,1037,5.0
2006,1037,4.0
2007,1037,1.0
2008,1037,1.0
2009,1040,5.0
2010,1040,4.0
2011,1040,5.0
2012,1040,5.0
2013,1040,5.0
2014,1040,5.0
2015,1040,5.0
2016,1040,5.0
2017,1041,3.0
2018,1041,5.0
2019,1044,5.0
2020,1044,5.0
2021,1742,5.0
2021,1044,5.0
2022,1044,4.0
2023,1044,4.0
2024,1044,4.0
2025,1044,5.0
2026,1044,5.0
2027,1044,3.0
2028,1044,5.0
2029,1044,4.0
2030,1051,5.0
2031,1051,4.0
2032,1051,1.0
2033,1053,5.0
2034,1053,5.0
2035,1053,5.0
2036,1053,5.0
2037,1054,3.0
2038,1054,5.0
2039,1054,4.0
2040,1054,4.0
2041,1054,4.0
2042,1054,5.0
2043,1054,5.0
2044,1054,5.0
2045,1055,1.0
2046,1055,5.0
2047,1055,5.0
2048,1057,5.0
2049,1057,5.0
2050,1057,5.0
2051,1057,4.0
2052,1057,4.0
2053,1057,4.0
2054,1057,5.0
2055,1058,4.0
2056,1058,5.0
2057,1058,5.0
2058,1058,5.0
2059,1058,4.0
2060,1058,5.0
2061,1058,4.0
2062,1060,5.0
2063,1060,5.0
2064,1060,5.0
2065,1061,5.0
2066,1061,5.0
2067,1061,5.0
2068,1061,3.0
2069,1061,5.0
2070,1013,4.0
2071,1561,5.0
2071,1013,4.0
2072,1013,5.0
2073,1013,5.0
2074,1013,5.0
2075,1013,4.0
2076,1063,4.0
2077,1063,5.0
2078,1063,5.0
2079,1063,4.0
2080,1063,5.0
2081,1063,5.0
2082,1063,5.0
2083,1063,5.0
2084,1064,5.0
2085,1064,5.0
2086,1065,5.0
2087,1065,5.0
2088,991,4.0
2089,991,5.0
2090,991,5.0
2091,991,4.0
2092,991,5.0
2093,991,5.0
2094,991,5.0
2095,1068,5.0
2096,1068,5.0
2097,1068,5.0
2098,1068,5.0
2099,1070,5.0
2100,1070,5.0
2101,1070,5.0
2102,1071,4.0
2103,1071,5.0
2104,1071,5.0
2105,1071,5.0
2106,1071,5.0
2107,1071,5.0
2108,1071,5.0
2109,1071,4.0
2110,1072,5.0
2111,1072,5.0
2112,1072,4.0
2113,1072,5.0
2114,1072,3.0
2115,1724,3.0
2115,1072,3.0
2116,1072,5.0
2117,1072,5.0
2118,1077,3.0
2119,1080,4.0
2120,1080,4.0
2121,1080,5.0
2122,1080,5.0
2123,1082,4.0
2124,1082,5.0
2125,1082,5.0
2126,1083,5.0
2127,1083,5.0
2128,1083,5.0
2129,1083,5.0
2130,1083,4.0
2131,1083,5.0
2132,1083,4.0
2133,1742,5.0
2133,1084,5.0
2134,1084,5.0
2135,1084,5.0
2136,96,4.0
2136,1084,5.0
2137,1648,5.0
2137,892,0.0
2137,1084,4.0
2137,1183,5.0
2138,1084,4.0
2139,1085,5.0
2140,1085,5.0
2141,1086,5.0
2142,1086,5.0
2143,1086,5.0
2144,1086,5.0
2145,1086,5.0
2146,1086,5.0
2147,1086,5.0
2148,1086,5.0
2149,1598,5.0
2149,195,5.0
2149,1737,5.0
2149,1273,5.0
2149,1088,4.0
2149,1762,4.0
2150,1088,5.0
2151,1088,5.0
2152,1088,1.0
2153,1088,3.0
2154,1088,4.0
2155,1088,4.0
2156,1088,4.0
2157,1088,5.0
2158,1088,1.0
2159,1088,3.0
2160,1088,5.0
2161,1092,5.0
2162,1092,5.0
2163,1092,5.0
2164,1092,5.0
2165,1092,5.0
2166,1092,4.0
2167,1092,5.0
2168,1092,1.0
2169,1093,5.0
2170,1093,5.0
2171,1093,5.0
2172,1093,4.0
2173,1093,4.0
2174,1093,5.0
2175,1093,5.0
2176,1093,5.0
2177,1098,4.0
2178,1098,4.0
2179,1098,5.0
2180,1098,3.0
2181,1098,5.0
2182,1098,1.0
2183,1098,5.0
2184,1098,4.0
2185,1004,2.0
2186,1103,5.0
2187,1103,5.0
2188,1103,5.0
2189,1105,5.0
2190,1105,4.0
2191,1105,5.0
2192,1105,5.0
2193,1105,5.0
2194,1105,5.0
2195,1106,5.0
2196,1108,4.0
2197,1108,5.0
2198,1108,5.0
2199,1108,5.0
2200,1108,5.0
2201,1108,3.0
2202,1113,2.0
2203,1113,3.0
2204,1125,5.0
2205,1125,5.0
2206,1125,5.0
2207,1126,5.0
2208,736,5.0
2208,1127,5.0
2209,1130,5.0
2210,1131,5.0
2211,1133,5.0
2212,1133,5.0
2213,1133,1.0
2214,1133,5.0
2215,1133,3.0
2216,1133,5.0
2217,1133,4.0
2218,1134,5.0
2219,1134,5.0
2220,1134,5.0
2221,1135,4.0
2222,1135,4.0
2223,1135,5.0
2224,1135,5.0
2225,1135,5.0
2226,1135,3.0
2227,1135,5.0
2228,1136,5.0
2229,1136,5.0
2230,1136,5.0
2231,1136,5.0
2232,1136,3.0
2233,1136,5.0
2234,1136,5.0
2235,1136,5.0
2236,1137,5.0
2237,1137,4.0
2238,1137,5.0
2239,1137,5.0
2240,1137,3.0
2241,1137,5.0
2242,1137,5.0
2243,1138,3.0
2244,1138,5.0
2245,1138,5.0
2246,1138,5.0
2247,1138,1.0
2248,1140,4.0
2249,1140,4.0
2250,1140,5.0
2251,1140,5.0
2252,1140,4.0
2253,1140,3.0
2254,25,5.0
2254,1140,5.0
2255,1140,4.0
2256,1141,5.0
2257,1141,4.0
2258,1141,5.0
2259,1141,5.0
2260,1141,5.0
2261,1141,5.0
2262,1146,5.0
2263,1146,5.0
2264,1146,5.0
2265,1146,5.0
2266,1146,5.0
2267,1146,5.0
2268,1146,1.0
2269,1146,5.0
2270,1147,5.0
2271,1147,5.0
2272,1148,3.0
2273,1148,4.0
2274,1148,5.0
2275,1149,5.0
2276,1149,5.0
2277,1149,5.0
2278,1149,5.0
2279,1149,3.0
2280,1149,5.0
2281,1149,5.0
2282,1151,5.0
2283,1151,3.0
2284,1151,5.0
2285,1153,5.0
2286,1153,5.0
2287,1153,4.0
2288,1153,5.0
2289,1153,5.0
2290,1153,5.0
2291,1153,5.0
2292,1158,4.0
2293,1158,5.0
2294,1158,5.0
2295,1158,5.0
2296,1158,5.0
2297,1158,4.0
2298,1160,5.0
2299,1160,5.0
2300,1160,5.0
2301,1160,4.0
2302,1160,5.0
2303,1160,5.0
2304,1165,5.0
2305,1165,5.0
2306,1165,5.0
2307,1165,4.0
2308,1165,5.0
2309,1168,5.0
2310,1168,5.0
2311,1168,5.0
2312,1168,5.0
2313,1168,5.0
2314,1168,5.0
2315,1767,3.0
2315,1169,5.0
2316,1169,4.0
2317,1169,5.0
2318,1169,5.0
2319,993,5.0
2320,993,4.0
2321,993,5.0
2322,993,4.0
2323,993,5.0
2324,993,4.0
2325,1176,3.0
2326,1176,5.0
2327,1177,5.0
2328,1177,1.0
2329,1177,3.0
2330,1177,5.0
2331,1177,5.0
2332,1177,5.0
2333,1179,1.0
2334,1179,1.0
2335,1179,5.0
2336,1182,5.0
2337,1182,4.0
2338,1182,3.0
2339,1182,5.0
2340,1182,5.0
2341,1182,5.0
2342,1182,5.0
2343,1184,5.0
2344,1184,5.0
2345,1184,4.0
2346,1184,4.0
2347,1184,4.0
2348,1184,4.0
2349,1184,2.0
2350,1187,5.0
2351,1187,5.0
2352,1189,5.0
2353,1189,1.0
2354,1189,5.0
2355,1189,4.0
2356,1189,4.0
2357,1189,5.0
2358,1189,5.0
2359,1189,3.0
2360,1193,5.0
2361,1193,5.0
2362,1193,5.0
2363,1193,5.0
2364,1193,5.0
2365,1193,5.0
2366,1194,4.0
2367,1194,5.0
2368,1194,5.0
2369,1194,5.0
2370,1194,5.0
2371,1194,5.0
2372,1194,3.0
2373,1194,2.0
2374,1198,5.0
2375,1206,4.0
2376,1206,4.0
2377,1206,1.0
2378,1206,4.0
2379,1206,3.0
2380,1206,2.0
2381,1206,5.0
2382,1206,5.0
2383,1273,4.0
2384,1273,4.0
2385,1273,5.0
2386,1273,4.0
2387,1273,5.0
2388,1211,4.0
2389,1211,5.0
2390,1211,5.0
2391,1211,3.0
2392,1211,5.0
2393,1211,5.0
2394,1212,5.0
2395,1213,1.0
2396,1216,4.0
2397,1216,3.0
2398,1217,3.0
2399,1217,5.0
2400,1217,3.0
2401,1217,5.0
2402,1217,5.0
2403,1217,5.0
2404,1217,5.0
2405,1217,5.0
2406,1220,5.0
2407,1220,4.0
2408,1220,4.0
2409,1220,5.0
2410,1220,3.0
2411,1220,5.0
2412,1220,5.0
2413,1221,3.0
2414,1222,5.0
2415,1222,4.0
2416,1222,5.0
2417,1222,4.0
2418,1222,3.0
2419,1222,5.0
2420,1222,4.0
2421,1222,2.0
2422,1225,5.0
2423,1224,4.0
2424,1224,4.0
2425,1224,5.0
2426,1224,5.0
2427,1224,5.0
2428,1224,3.0
2429,1224,3.0
2430,1228,5.0
2431,1229,4.0
2432,1229,5.0
2433,1229,5.0
2434,1230,5.0
2435,1230,3.0
2436,1232,5.0
2437,1232,5.0
2438,1232,5.0
2439,1232,4.0
2440,1232,5.0
2441,1232,5.0
2442,1233,5.0
2443,1233,1.0
2444,1233,5.0
2445,1234,5.0
2446,1234,5.0
2447,1234,5.0
2448,1234,5.0
2449,1234,5.0
2450,1237,3.0
2451,1237,4.0
2452,1237,5.0
2453,1237,4.0
2454,1237,3.0
2455,1237,3.0
2456,1237,3.0
2457,1238,1.0
2458,1238,5.0
2459,1240,3.0
2460,1240,5.0
2461,1240,5.0
2462,1240,5.0
2463,1240,5.0
2464,1240,2.0
2465,1240,5.0
2466,1242,5.0
2467,1242,3.0
2468,1242,5.0
2469,1248,5.0
2470,1248,1.0
2471,1248,1.0
2472,1248,5.0
2473,1248,1.0
2474,1248,1.0
2475,1248,5.0
2476,1248,1.0
2477,1250,4.0
2478,1250,5.0
2479,1250,5.0
2480,1250,5.0
2481,1250,5.0
2482,1250,5.0
2483,1250,5.0
2484,1250,5.0
2485,1253,5.0
2486,1254,5.0
2487,1254,4.0
2488,1254,5.0
2489,1254,1.0
2490,1254,4.0
2491,1254,5.0
2492,1254,5.0
2493,1465,5.0
2494,1465,5.0
2495,1465,5.0
2496,1465,5.0
2497,1465,5.0
2498,1465,4.0
2499,1465,3.0
2500,1465,5.0
2501,1256,5.0
2502,1256,3.0
2503,1256,5.0
2504,1256,5.0
2505,1256,5.0
2506,1256,5.0
2507,1256,5.0
2508,1256,4.0
2509,1258,5.0
2510,1258,1.0
2511,1259,5.0
2512,1261,3.0
2513,1262,5.0
2514,1268,2.0
2515,1268,1.0
2516,1268,5.0
2517,1268,3.0
2518,1268,2.0
2519,1268,5.0
2520,1268,5.0
2521,1202,5.0
2522,1202,5.0
2523,1202,5.0
2524,1202,5.0
2525,1202,5.0
2526,1202,5.0
2527,1272,5.0
2528,1272,3.0
2529,1272,5.0
2530,1272,5.0
2531,1272,5.0
2532,1272,4.0
2533,1272,3.0
2534,1272,5.0
2535,1275,5.0
2536,1275,5.0
2537,1275,5.0
2538,1275,5.0
2539,1275,5.0
2540,1277,5.0
2541,1281,5.0
2542,1283,5.0
2543,1284,5.0
2544,1203,5.0
2545,1203,5.0
2546,1203,1.0
2547,1203,5.0
2548,1203,5.0
2549,1203,5.0
2550,1203,5.0
2551,1203,5.0
2552,1292,4.0
2553,1292,4.0
2554,1292,3.0
2555,1292,4.0
2556,1292,5.0
2557,1292,5.0
2558,1293,5.0
2559,1293,5.0
2560,1293,5.0
2561,1293,5.0
2562,1293,5.0
2563,1293,5.0
2564,1297,5.0
2565,1297,5.0
2566,1297,5.0
2567,1297,5.0
2568,1298,4.0
2569,1300,5.0
2570,1300,4.0
2571,1302,3.0
2572,1305,3.0
2573,1305,5.0
2574,1305,1.0
2575,1305,5.0
2576,1305,5.0
2577,1305,4.0
2578,1305,5.0
2579,1307,5.0
2580,1307,5.0
2581,1307,5.0
2582,1309,4.0
2583,1309,5.0
2584,1309,5.0
2585,1309,5.0
2586,1309,5.0
2587,1313,5.0
2588,1313,5.0
2589,1325,3.0
2590,1325,5.0
2591,1325,5.0
2592,1325,5.0
2593,1325,5.0
2594,1325,5.0
2595,1325,5.0
2596,1325,5.0
2597,1326,5.0
2598,1329,5.0
2599,1329,5.0
2600,1329,5.0
2601,1329,5.0
2602,1329,5.0
2603,1329,5.0
2604,1329,5.0
2605,1329,5.0
2606,1331,1.0
2607,1331,5.0
2608,1332,5.0
2609,1332,5.0
2610,1332,5.0
2611,1332,5.0
2612,1332,5.0
2613,1332,5.0
2614,1332,5.0
2615,1333,4.0
2616,1333,5.0
2617,1335,5.0
2618,1335,4.0
2619,1335,5.0
2620,1335,5.0
2621,1335,5.0
2622,1337,5.0
2623,1337,5.0
2624,1337,3.0
2625,1337,5.0
2626,1337,5.0
2627,1337,3.0
2628,1337,3.0
2629,1337,5.0
2630,1338,4.0
2631,1338,5.0
2632,1338,5.0
2633,1338,5.0
2634,1339,5.0
2635,1339,5.0
2636,1339,5.0
2637,1339,5.0
2638,1339,5.0
2639,1339,5.0
2640,1339,5.0
2641,1339,5.0
2642,1345,5.0
2643,1345,5.0
2644,1345,1.0
2645,1345,5.0
2646,1345,5.0
2647,1345,1.0
2648,1345,1.0
2649,1345,3.0
2650,1346,5.0
2651,1346,5.0
2652,1346,4.0
2653,1346,5.0
2654,1346,5.0
2655,1346,3.0
2656,1346,4.0
2657,1347,5.0
2658,1347,5.0
2659,1347,5.0
2660,1347,1.0
2661,1347,4.0
2662,1347,5.0
2663,1347,5.0
2664,1347,5.0
2665,1350,4.0
2666,1350,5.0
2667,1358,5.0
2668,1355,5.0
2669,1357,1.0
2670,1357,5.0
2671,1357,4.0
2672,1357,3.0
2673,1357,5.0
2674,1357,4.0
2675,1357,5.0
2676,1315,5.0
2677,1315,5.0
2678,1315,5.0
2679,1315,5.0
2680,1315,5.0
2681,1315,5.0
2682,1315,5.0
2683,1316,5.0
2684,1316,5.0
2685,1316,5.0
2686,1316,5.0
2687,1316,5.0
2688,1316,5.0
2689,1316,5.0
2690,1316,5.0
2691,1368,5.0
2692,1368,5.0
2693,1368,5.0
2694,1368,5.0
2695,1368,5.0
2696,1368,5.0
2697,1368,5.0
2698,1368,5.0
2699,1373,5.0
2700,1373,5.0
2701,1373,3.0
2702,1373,5.0
2703,1373,5.0
2704,1394,5.0
2705,1394,5.0
2706,1397,4.0
2707,1397,5.0
2708,1397,5.0
2709,1397,5.0
2710,1397,5.0
2711,1397,5.0
2712,1396,3.0
2713,1396,5.0
2714,1399,5.0
2715,1399,3.0
2716,1399,5.0
2717,1399,5.0
2718,1399,5.0
2719,1399,1.0
2720,1399,5.0
2721,1401,5.0
2722,1401,5.0
2723,1401,5.0
2724,1401,1.0
2725,1401,5.0
2726,1401,3.0
2727,1401,4.0
2728,1401,4.0
2729,1406,4.0
2730,1406,3.0
2731,1406,3.0
2732,1406,5.0
2733,1406,3.0
2734,1406,4.0
2735,1406,4.0
2736,1406,4.0
2737,1406,3.0
2738,1406,2.0
2739,1406,5.0
2740,1406,5.0
2741,1406,5.0
2742,1406,2.0
2743,1406,4.0
2744,1406,4.0
2745,1413,1.0
2746,1413,5.0
2747,1413,5.0
2748,1415,3.0
2749,1415,2.0
2750,1415,5.0
2751,1415,5.0
2752,1415,5.0
2753,1415,5.0
2754,1415,5.0
2755,1415,5.0
2756,1418,2.0
2757,1418,5.0
2758,1418,5.0
2759,1418,5.0
2760,1418,4.0
2761,1418,2.0
2762,1418,1.0
2763,1418,2.0
2764,1420,5.0
2765,1420,5.0
2766,1820,5.0
2766,1420,5.0
2767,1420,5.0
2768,1420,5.0
2769,1420,5.0
2770,1424,5.0
2771,1424,4.0
2772,1424,5.0
2773,1424,4.0
2774,1424,5.0
2775,1424,5.0
2776,1424,1.0
2777,448,5.0
2777,1426,5.0
2778,1426,5.0
2779,1426,5.0
2780,1428,5.0
2781,1428,5.0
2782,1428,4.0
2783,1428,5.0
2784,1428,4.0
2785,1428,5.0
2786,1428,5.0
2787,1428,4.0
2788,1429,5.0
2789,1433,4.0
2790,1433,5.0
2791,1433,4.0
2792,1433,4.0
2793,1433,3.0
2794,1433,5.0
2795,1433,5.0
2796,1433,5.0
2797,1435,5.0
2798,1435,5.0
2799,1438,3.0
2800,1575,4.0
2800,1439,4.0
2801,1439,4.0
2802,1439,5.0
2803,1439,5.0
2804,1439,5.0
2805,1439,5.0
2806,1439,5.0
2807,1443,5.0
2808,1443,5.0
2809,1449,5.0
2810,1449,1.0
2811,1449,5.0
2812,1449,5.0
2813,1449,5.0
2814,1449,5.0
2815,1449,5.0
2816,1449,5.0
2817,1450,5.0
2818,1450,3.0
2819,1450,5.0
2820,1450,4.0
2821,1450,5.0
2822,1450,4.0
2823,1460,1.0
2824,1460,5.0
2825,1460,4.0
2826,1460,5.0
2827,1460,5.0
2828,1460,5.0
2829,1464,4.0
2830,1464,4.0
2831,1464,5.0
2832,1464,5.0
2833,1464,5.0
2834,1464,5.0
2835,1464,5.0
2836,1464,5.0
2837,1467,4.0
2838,1469,3.0
2839,1469,5.0
2840,1469,5.0
2841,1469,5.0
2842,1833,5.0
2842,1782,5.0
2842,1469,4.0
2843,1469,5.0
2844,1469,5.0
2845,1471,5.0
2846,1471,5.0
2847,1471,5.0
2848,1471,5.0
2849,1471,5.0
2850,1471,5.0
2851,1471,5.0
2852,1471,1.0
2853,1474,2.0
2854,1474,5.0
2855,1474,4.0
2856,1474,4.0
2857,1474,5.0
2858,1475,5.0
2859,1475,4.0
2860,1598,5.0
2860,1479,5.0
2861,1479,5.0
2862,1479,5.0
2863,1480,5.0
2864,1480,5.0
2865,1480,5.0
2866,1482,5.0
2867,1318,5.0
2868,1318,1.0
2869,1318,1.0
2870,1318,4.0
2871,1318,1.0
2872,1318,5.0
2873,1318,5.0
